City Name,Service type,Stage,Action,Day,From Time,To Time,Amount,Passenger Location,Route Metric,"Month, Day, Year of Request Created Local",DP,Requests,NA%,Non Riders
Lima,Beat,Start,add_percent,Friday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 8, 2019",0,90,5.555555556,5
Lima,Beat,Start,add_percent,Friday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 8, 2019",0,114,3.50877193,4
Lima,Beat,Start,add_percent,Saturday,1:00,1:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,80,3.75,3
Lima,Beat,Start,add_percent,Saturday,12:00,12:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,42,0.0,0
Lima,Beat,Start,add_percent,Saturday,2:30,3:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,70,1.428571429,1
Lima,Beat,Start,add_percent,Saturday,11:30,12:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,48,4.166666667,2
Lima,Beat,Start,add_percent,Saturday,11:00,11:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,60,0.0,0
Lima,Beat,Start,add_percent,Saturday,10:30,11:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,68,0.0,0
Lima,Beat,Start,add_percent,Saturday,10:00,10:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,83,0.0,0
Lima,Beat,Start,add_percent,Saturday,9:30,10:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,66,0.0,0
Lima,Beat,Start,add_percent,Saturday,9:00,9:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,72,0.0,0
Lima,Beat,Start,add_percent,Saturday,8:30,9:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,60,0.0,0
Lima,Beat,Start,add_percent,Saturday,8:00,8:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,60,0.0,0
Lima,Beat,Start,add_percent,Saturday,7:00,7:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:30,7:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:00,6:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,18,0.0,0
Lima,Beat,Start,add_percent,Saturday,5:30,6:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,22,0.0,0
Lima,Beat,Start,add_percent,Saturday,5:00,5:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,20,0.0,0
Lima,Beat,Start,add_percent,Saturday,4:30,5:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Saturday,4:00,4:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,47,2.127659574,1
Lima,Beat,Start,add_percent,Saturday,3:30,4:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,50,2.0,1
Lima,Beat,Start,add_percent,Saturday,3:00,3:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,65,3.076923077,2
Lima,Beat,Start,add_percent,Saturday,7:30,8:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,40,0.0,0
Lima,Beat,Start,add_percent,Saturday,12:30,13:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,61,3.278688525,2
Lima,Beat,Start,add_percent,Saturday,13:00,13:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,56,3.571428571,2
Lima,Beat,Start,add_percent,Saturday,13:30,14:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,95,2.105263158,2
Lima,Beat,Start,add_percent,Saturday,1:30,2:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,98,1.020408163,1
Lima,Beat,Start,add_percent,Saturday,23:30,0:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,124,6.451612902999999,8
Lima,Beat,Start,add_percent,Saturday,23:00,23:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,151,11.9205298,18
Lima,Beat,Start,add_percent,Saturday,22:30,23:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,147,1.360544218,2
Lima,Beat,Start,add_percent,Saturday,22:00,22:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,149,5.369127517000001,8
Lima,Beat,Start,add_percent,Saturday,21:30,22:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,123,2.43902439,3
Lima,Beat,Start,add_percent,Saturday,21:00,21:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,142,2.816901408,4
Lima,Beat,Start,add_percent,Saturday,20:30,21:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,110,1.8181818180000002,2
Lima,Beat,Start,add_percent,Saturday,20:00,20:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,123,1.62601626,2
Lima,Beat,Start,add_percent,Saturday,0:30,1:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,91,1.098901099,1
Lima,Beat,Start,add_percent,Saturday,19:30,20:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,110,0.0,0
Lima,Beat,Start,add_percent,Saturday,18:30,19:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,110,2.727272727,3
Lima,Beat,Start,add_percent,Saturday,18:00,18:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,91,2.197802198,2
Lima,Beat,Start,add_percent,Saturday,17:30,18:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,94,2.127659574,2
Lima,Beat,Start,add_percent,Saturday,17:00,17:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,74,2.702702703,2
Lima,Beat,Start,add_percent,Saturday,16:30,17:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,67,0.0,0
Lima,Beat,Start,add_percent,Saturday,16:00,16:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,80,1.25,1
Lima,Beat,Start,add_percent,Saturday,15:30,16:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,81,0.0,0
Lima,Beat,Start,add_percent,Saturday,15:00,15:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,69,0.0,0
Lima,Beat,Start,add_percent,Saturday,14:30,15:00,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,74,2.702702703,2
Lima,Beat,Start,add_percent,Saturday,19:00,19:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,112,4.464285714,5
Lima,Beat,Start,add_percent,Saturday,14:00,14:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,87,1.1494252870000001,1
Lima,Beat,Start,add_percent,Saturday,2:00,2:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,64,1.5625,1
Lima,Beat,Start,add_percent,Saturday,0:00,0:30,,AELU,total_basic_fare <= 30000,"November 9, 2019",0,94,4.255319149,4
Lima,Beat,Start,add_percent,Thursday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Thursday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Thursday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,62,3.225806452,2
Lima,Beat,Start,add_percent,Thursday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,71,7.042253521,5
Lima,Beat,Start,add_percent,Thursday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,89,12.35955056,11
Lima,Beat,Start,add_percent,Thursday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",19,86,10.46511628,9
Lima,Beat,Start,add_percent,Thursday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,66,12.12121212,8
Lima,Beat,Start,add_percent,Thursday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,48,2.083333333,1
Lima,Beat,Start,add_percent,Thursday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,31,3.225806452,1
Lima,Beat,Start,add_percent,Thursday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Thursday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,6,0.0,0
Lima,Beat,Start,add_percent,Thursday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,4,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Thursday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Thursday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,10,0.0,0
Lima,Beat,Start,add_percent,Thursday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,19,0.0,0
Lima,Beat,Start,add_percent,Thursday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,22,0.0,0
Lima,Beat,Start,add_percent,Thursday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,5,0.0,0
Lima,Beat,Start,add_percent,Thursday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Thursday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,42,2.3809523809999997,1
Lima,Beat,Start,add_percent,Thursday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,36,0.0,0
Lima,Beat,Start,add_percent,Thursday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,73,6.849315067999999,5
Lima,Beat,Start,add_percent,Thursday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,62,1.612903226,1
Lima,Beat,Start,add_percent,Thursday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Thursday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Thursday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,50,2.0,1
Lima,Beat,Start,add_percent,Thursday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,59,1.694915254,1
Lima,Beat,Start,add_percent,Thursday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Thursday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,58,1.724137931,1
Lima,Beat,Start,add_percent,Thursday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,66,0.0,0
Lima,Beat,Start,add_percent,Thursday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,61,0.0,0
Lima,Beat,Start,add_percent,Thursday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,54,3.7037037039999996,2
Lima,Beat,Start,add_percent,Thursday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,43,0.0,0
Lima,Beat,Start,add_percent,Thursday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Thursday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Thursday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Thursday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,25,0.0,0
Lima,Beat,Start,add_percent,Thursday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,38,0.0,0
Lima,Beat,Start,add_percent,Thursday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Thursday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Thursday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,30,0.0,0
Lima,Beat,Start,add_percent,Thursday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Thursday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,27,0.0,0
Lima,Beat,Start,add_percent,Thursday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Thursday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 10, 2019",0,57,1.754385965,1
Lima,Beat,Start,add_percent,Friday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Friday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,29,0.0,0
Lima,Beat,Start,add_percent,Friday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,39,0.0,0
Lima,Beat,Start,add_percent,Friday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,49,0.0,0
Lima,Beat,Start,add_percent,Friday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,62,0.0,0
Lima,Beat,Start,add_percent,Friday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,64,0.0,0
Lima,Beat,Start,add_percent,Friday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,79,1.265822785,1
Lima,Beat,Start,add_percent,Friday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,88,5.681818182000001,5
Lima,Beat,Start,add_percent,Friday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,65,6.153846154,4
Lima,Beat,Start,add_percent,Friday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,40,2.5,1
Lima,Beat,Start,add_percent,Friday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,33,0.0,0
Lima,Beat,Start,add_percent,Friday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Friday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Friday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,3,0.0,0
Lima,Beat,Start,add_percent,Friday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Friday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,9,0.0,0
Lima,Beat,Start,add_percent,Friday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,11,0.0,0
Lima,Beat,Start,add_percent,Friday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,7,0.0,0
Lima,Beat,Start,add_percent,Friday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,14,0.0,0
Lima,Beat,Start,add_percent,Friday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,16,0.0,0
Lima,Beat,Start,add_percent,Friday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,18,5.555555556,1
Lima,Beat,Start,add_percent,Friday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Friday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,30,0.0,0
Lima,Beat,Start,add_percent,Friday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,85,8.235294117999999,7
Lima,Beat,Start,add_percent,Friday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,82,1.219512195,1
Lima,Beat,Start,add_percent,Friday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,30,0.0,0
Lima,Beat,Start,add_percent,Friday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Friday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,48,0.0,0
Lima,Beat,Start,add_percent,Friday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,84,0.0,0
Lima,Beat,Start,add_percent,Friday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,102,1.960784314,2
Lima,Beat,Start,add_percent,Friday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,88,5.681818182000001,5
Lima,Beat,Start,add_percent,Friday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,95,2.105263158,2
Lima,Beat,Start,add_percent,Friday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,89,0.0,0
Lima,Beat,Start,add_percent,Friday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,78,1.282051282,1
Lima,Beat,Start,add_percent,Friday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,77,0.0,0
Lima,Beat,Start,add_percent,Friday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,91,4.395604396,4
Lima,Beat,Start,add_percent,Friday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,77,1.298701299,1
Lima,Beat,Start,add_percent,Friday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,72,4.166666667,3
Lima,Beat,Start,add_percent,Friday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,63,1.5873015869999998,1
Lima,Beat,Start,add_percent,Friday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,58,0.0,0
Lima,Beat,Start,add_percent,Friday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,51,0.0,0
Lima,Beat,Start,add_percent,Friday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,65,0.0,0
Lima,Beat,Start,add_percent,Friday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,35,0.0,0
Lima,Beat,Start,add_percent,Friday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Friday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,47,0.0,0
Lima,Beat,Start,add_percent,Friday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 11, 2019",0,68,5.882352941000001,4
Lima,Beat,Start,add_percent,Saturday,8:30,9:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,60,0.0,0
Lima,Beat,Start,add_percent,Saturday,7:30,8:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,69,0.0,0
Lima,Beat,Start,add_percent,Saturday,8:00,8:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,44,0.0,0
Lima,Beat,Start,add_percent,Saturday,9:00,9:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,52,0.0,0
Lima,Beat,Start,add_percent,Saturday,1:30,2:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Saturday,10:00,10:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,65,1.5384615380000002,1
Lima,Beat,Start,add_percent,Saturday,10:30,11:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,64,0.0,0
Lima,Beat,Start,add_percent,Saturday,7:00,7:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,26,0.0,0
Lima,Beat,Start,add_percent,Saturday,11:00,11:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,58,3.448275862,2
Lima,Beat,Start,add_percent,Saturday,9:30,10:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,67,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:30,7:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,23,0.0,0
Lima,Beat,Start,add_percent,Saturday,1:00,1:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,92,1.086956522,1
Lima,Beat,Start,add_percent,Saturday,5:30,6:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,16,0.0,0
Lima,Beat,Start,add_percent,Saturday,5:00,5:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,30,3.333333333,1
Lima,Beat,Start,add_percent,Saturday,4:30,5:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,25,0.0,0
Lima,Beat,Start,add_percent,Saturday,4:00,4:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,24,4.166666667,1
Lima,Beat,Start,add_percent,Saturday,3:30,4:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,55,0.0,0
Lima,Beat,Start,add_percent,Saturday,3:00,3:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,46,0.0,0
Lima,Beat,Start,add_percent,Saturday,2:30,3:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,57,1.754385965,1
Lima,Beat,Start,add_percent,Saturday,2:00,2:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,48,2.083333333,1
Lima,Beat,Start,add_percent,Saturday,11:30,12:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,58,0.0,0
Lima,Beat,Start,add_percent,Saturday,6:00,6:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,22,0.0,0
Lima,Beat,Start,add_percent,Saturday,12:00,12:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,45,0.0,0
Lima,Beat,Start,add_percent,Saturday,13:00,13:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,70,0.0,0
Lima,Beat,Start,add_percent,Saturday,0:00,0:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,76,2.631578947,2
Lima,Beat,Start,add_percent,Saturday,12:30,13:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,56,1.785714286,1
Lima,Beat,Start,add_percent,Saturday,23:30,0:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,89,4.494382022,4
Lima,Beat,Start,add_percent,Saturday,23:00,23:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,98,2.040816327,2
Lima,Beat,Start,add_percent,Saturday,22:30,23:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,111,5.405405405,6
Lima,Beat,Start,add_percent,Saturday,22:00,22:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,115,1.739130435,2
Lima,Beat,Start,add_percent,Saturday,21:30,22:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,100,2.0,2
Lima,Beat,Start,add_percent,Saturday,21:00,21:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,96,4.166666667,4
Lima,Beat,Start,add_percent,Saturday,20:30,21:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,105,1.904761905,2
Lima,Beat,Start,add_percent,Saturday,20:00,20:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,94,3.191489362,3
Lima,Beat,Start,add_percent,Saturday,19:30,20:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,85,1.176470588,1
Lima,Beat,Start,add_percent,Saturday,19:00,19:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,88,1.136363636,1
Lima,Beat,Start,add_percent,Saturday,0:30,1:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,79,0.0,0
Lima,Beat,Start,add_percent,Saturday,18:00,18:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Saturday,17:30,18:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,92,1.086956522,1
Lima,Beat,Start,add_percent,Saturday,17:00,17:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,74,1.351351351,1
Lima,Beat,Start,add_percent,Saturday,16:30,17:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,53,0.0,0
Lima,Beat,Start,add_percent,Saturday,16:00,16:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,57,0.0,0
Lima,Beat,Start,add_percent,Saturday,15:30,16:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,54,0.0,0
Lima,Beat,Start,add_percent,Saturday,15:00,15:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,59,0.0,0
Lima,Beat,Start,add_percent,Saturday,14:30,15:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,70,1.428571429,1
Lima,Beat,Start,add_percent,Saturday,14:00,14:30,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,50,0.0,0
Lima,Beat,Start,add_percent,Saturday,13:30,14:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,63,1.5873015869999998,1
Lima,Beat,Start,add_percent,Saturday,18:30,19:00,,AELU,total_basic_fare <= 30000,"October 12, 2019",0,104,0.0,0
Lima,Beat,Start,add_percent,Sunday,6:00,6:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Sunday,6:30,7:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,14,0.0,0
Lima,Beat,Start,add_percent,Sunday,7:00,7:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,18,0.0,0
Lima,Beat,Start,add_percent,Sunday,9:30,10:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Sunday,8:00,8:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,12,0.0,0
Lima,Beat,Start,add_percent,Sunday,8:30,9:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,39,2.564102564,1
Lima,Beat,Start,add_percent,Sunday,9:00,9:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,31,0.0,0
Lima,Beat,Start,add_percent,Sunday,7:30,8:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,24,0.0,0
Lima,Beat,Start,add_percent,Sunday,5:30,6:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,32,0.0,0
Lima,Beat,Start,add_percent,Sunday,3:30,4:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,55,5.454545455,3
Lima,Beat,Start,add_percent,Sunday,4:30,5:00,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,41,7.3170731710000005,3
Lima,Beat,Start,add_percent,Sunday,4:00,4:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,73,0.0,0
Lima,Beat,Start,add_percent,Sunday,10:00,10:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,34,0.0,0
Lima,Beat,Start,add_percent,Sunday,3:00,3:30,0.0,AELU,total_basic_fare <= 30000,"October 13, 2019",0,68,1.470588235,1
